run,name,value
32,links per species,53.8993288590604
32,number of compartments,1
32,compartment diversity,NA
32,cluster coefficient,0.89247311827957
32,modularity Q,0.00496581791784098
32,nestedness,5.01334400626742
32,NODF,94.2696343997752
32,weighted nestedness,0.930017437319647
32,weighted NODF,82.5554578326712
32,interaction strength asymmetry,0.0104184571246101
32,specialisation asymmetry,-0.0296956171875356
32,linkage density,113.564696940097
32,weighted connectance,0.254059724698203
32,Fisher alpha,3531.62286816746
32,Shannon diversity,7.68196311729206
32,interaction evenness,0.738515633807793
32,Alatalo interaction evenness,0.341875259901388
32,H2,0.00160104810528986
32,number.of.species.HL,354
32,number.of.species.LL,93
32,mean.number.of.shared.partners.HL,53.1514380371618
32,mean.number.of.shared.partners.LL,218.151472650771
32,cluster.coefficient.HL,0.926600429532387
32,cluster.coefficient.LL,0.957833815179463
32,weighted.cluster.coefficient.HL,NA
32,weighted.cluster.coefficient.LL,NA
32,niche.overlap.HL,0.971117130713757
32,niche.overlap.LL,0.849841164404464
32,togetherness.HL,0.152095236026683
32,togetherness.LL,0.331706642734928
32,C.score.HL,0.119754684397834
32,C.score.LL,0.0313270928659721
32,V.ratio.HL,47.6664251102705
32,V.ratio.LL,112.74219258853
32,discrepancy.HL,1342
32,discrepancy.LL,1353
32,extinction.slope.HL,396.788625410587
32,extinction.slope.LL,107.129738935468
32,robustness.HL,0.99419099810386
32,robustness.LL,0.967049969175813
32,functional.complementarity.HL,73370.3944710004
32,functional.complementarity.LL,289801.251010418
32,partner.diversity.HL,2.29697979752695
32,partner.diversity.LL,5.38048533392331
32,generality.HL,9.9466965180023
32,vulnerability.LL,217.182697362191
33,connectance,0.733673531377195
33,web asymmetry,0.583892617449664
33,links per species,54.0357941834452
33,number of compartments,1
33,compartment diversity,NA
33,cluster coefficient,0.89247311827957
33,modularity Q,0.00505972011827303
33,nestedness,4.71948811013382
33,NODF,93.9073386136987
33,weighted nestedness,0.928601474498349
33,weighted NODF,82.3051645287596
33,interaction strength asymmetry,0.0103749451977065
33,specialisation asymmetry,-0.0261944281499474
33,linkage density,113.562460179464
33,weighted connectance,0.254054720759427
33,Fisher alpha,3542.10093098606
33,Shannon diversity,7.68194716904968
33,interaction evenness,0.738514100602523
33,Alatalo interaction evenness,0.341856217469412
33,H2,0.00160803134913751
33,number.of.species.HL,354
33,number.of.species.LL,93
33,mean.number.of.shared.partners.HL,53.398521150428
33,mean.number.of.shared.partners.LL,218.749883122955
33,cluster.coefficient.HL,0.927692838003802
33,cluster.coefficient.LL,0.960617419075853
33,weighted.cluster.coefficient.HL,NA
33,weighted.cluster.coefficient.LL,NA
33,niche.overlap.HL,0.976080632084507
33,niche.overlap.LL,0.84839532019791
33,togetherness.HL,0.152108020671772
33,togetherness.LL,0.327948540663957
33,C.score.HL,0.12050063292308
33,C.score.LL,0.0315752852265883
33,V.ratio.HL,47.3083898367264
33,V.ratio.LL,112.395887534803
33,discrepancy.HL,1344
33,discrepancy.LL,1358
33,extinction.slope.HL,401.008761559821
33,extinction.slope.LL,94.7494840379721
33,robustness.HL,0.994274311982072
33,robustness.LL,0.965523890821036
33,functional.complementarity.HL,73711.4781324479
33,functional.complementarity.LL,289829.91249779
33,partner.diversity.HL,2.29696384928461
33,partner.diversity.LL,5.38046938568097
33,generality.HL,9.94636141077464
33,vulnerability.LL,217.178558948153
34,connectance,0.732215539760646
34,web asymmetry,0.583892617449664
34,links per species,53.9284116331096
34,number of compartments,1
34,compartment diversity,NA
34,cluster coefficient,0.89247311827957
34,modularity Q,0.00497226820665017
34,nestedness,4.98749925893699
34,NODF,94.4330650613119
34,weighted nestedness,0.932946791288851
34,weighted NODF,82.9998193331574
34,interaction strength asymmetry,0.0104592267905852
34,specialisation asymmetry,-0.0331764464260058
34,linkage density,113.565912657847
34,weighted connectance,0.254062444424714
34,Fisher alpha,3533.85545177679
34,Shannon diversity,7.68198617282409
34,interaction evenness,0.738517850281705
34,Alatalo interaction evenness,0.341678302694349
34,H2,0.00159095240998439
34,number.of.species.HL,354
34,number.of.species.LL,93
34,mean.number.of.shared.partners.HL,53.13215217426
34,mean.number.of.shared.partners.LL,218.495324918186
34,cluster.coefficient.HL,0.928892085811573
34,cluster.coefficient.LL,0.9558388072357
34,weighted.cluster.coefficient.HL,NA
34,weighted.cluster.coefficient.LL,NA
34,niche.overlap.HL,0.963024697005264
34,niche.overlap.LL,0.853640949431044
34,togetherness.HL,0.149101659929596
34,togetherness.LL,0.33355070157058
34,C.score.HL,0.123232406653998
34,C.score.LL,0.0310368410231728
34,V.ratio.HL,47.7123446054854
34,V.ratio.LL,110.868380102553
34,discrepancy.HL,1335
34,discrepancy.LL,1341
34,extinction.slope.HL,419.850591622834
34,extinction.slope.LL,102.152749294254
34,robustness.HL,0.994284697149432
34,robustness.LL,0.966457244767484
34,functional.complementarity.HL,74286.032361305
34,functional.complementarity.LL,289747.709133813
34,partner.diversity.HL,2.29700285305906
34,partner.diversity.LL,5.38050838945542
34,generality.HL,9.94667646976942
34,vulnerability.LL,217.185148845925
35,connectance,0.730028552335824
35,web asymmetry,0.583892617449664
35,links per species,53.7673378076063
35,number of compartments,1
35,compartment diversity,NA
35,cluster coefficient,0.89247311827957
35,modularity Q,0.00515373144857084
35,nestedness,4.74465391416764
35,NODF,94.2686771712602
35,weighted nestedness,0.929753534567022
35,weighted NODF,82.9510196907286
35,interaction strength asymmetry,0.0104132662210032
35,specialisation asymmetry,-0.0300158591487391
35,linkage density,113.55815536447
35,weighted connectance,0.254045090300828
35,Fisher alpha,3521.49341360932
35,Shannon diversity,7.68190226130721
35,interaction evenness,0.738509783337601
35,Alatalo interaction evenness,0.342018803180791
35,H2,0.00162769609067741
35,number.of.species.HL,354
35,number.of.species.LL,93
35,mean.number.of.shared.partners.HL,52.909700548969
35,mean.number.of.shared.partners.LL,217.227676484338
35,cluster.coefficient.HL,0.927617382348927
35,cluster.coefficient.LL,0.9568898744808
35,weighted.cluster.coefficient.HL,NA
35,weighted.cluster.coefficient.LL,NA
35,niche.overlap.HL,0.968447953030392
35,niche.overlap.LL,0.849707227539795
35,togetherness.HL,0.152436794069393
35,togetherness.LL,0.332094765042807
35,C.score.HL,0.114714886368305
35,C.score.LL,0.0329569780312623
35,V.ratio.HL,47.4385942423757
35,V.ratio.LL,112.020299096809
35,discrepancy.HL,1349
35,discrepancy.LL,1362
35,extinction.slope.HL,463.243544660162
35,extinction.slope.LL,103.676068931138
35,robustness.HL,0.994513132258426
35,robustness.LL,0.966078653563059
35,functional.complementarity.HL,74809.0589388144
35,functional.complementarity.LL,289678.320726331
35,partner.diversity.HL,2.29691894154214
35,partner.diversity.LL,5.3804244779385
35,generality.HL,9.94589072671261
35,vulnerability.LL,217.170420002228
36,connectance,0.731911791507199
36,web asymmetry,0.583892617449664
36,links per species,53.9060402684564
36,number of compartments,1
36,compartment diversity,NA
36,cluster coefficient,0.89247311827957
36,modularity Q,0.00510230955636595
36,nestedness,5.4550771541327
36,NODF,93.9145935309235
36,weighted nestedness,0.92854657865569
36,weighted NODF,82.1721770806603
36,interaction strength asymmetry,0.010413147937091
36,specialisation asymmetry,-0.02894521220072
36,linkage density,113.564412833027
36,weighted connectance,0.254059089111918
36,Fisher alpha,3532.13805830922
36,Shannon diversity,7.68196101743945
36,interaction evenness,0.738515431935698
36,Alatalo interaction evenness,0.341888254522957
36,H2,0.00160196733276826
36,number.of.species.HL,354
36,number.of.species.LL,93
36,mean.number.of.shared.partners.HL,53.1579360125485
36,mean.number.of.shared.partners.LL,218.143758765778
36,cluster.coefficient.HL,0.926446914814922
36,cluster.coefficient.LL,0.957486988209093
36,weighted.cluster.coefficient.HL,NA
36,weighted.cluster.coefficient.LL,NA
36,niche.overlap.HL,0.972319610368511
36,niche.overlap.LL,0.850085884838504
36,togetherness.HL,0.152175053075524
36,togetherness.LL,0.331675564017617
36,C.score.HL,0.123992948264067
36,C.score.LL,0.0325494263827245
36,V.ratio.HL,47.5705439021536
36,V.ratio.LL,112.435880751383
36,discrepancy.HL,1366
36,discrepancy.LL,1372
36,extinction.slope.HL,373.318629704231
36,extinction.slope.LL,90.8547595951797
36,robustness.HL,0.994089833041617
36,robustness.LL,0.965503292149265
36,functional.complementarity.HL,73860.1688670403
36,functional.complementarity.LL,289735.234889168
36,partner.diversity.HL,2.29697769767436
36,partner.diversity.LL,5.38048323407073
36,generality.HL,9.94660848184231
36,vulnerability.LL,217.182217184213
37,connectance,0.732549662839439
37,web asymmetry,0.583892617449664
37,links per species,53.9530201342282
37,number of compartments,1
37,compartment diversity,NA
37,cluster coefficient,0.89247311827957
37,modularity Q,0.00511123711559828
37,nestedness,4.93184836327897
37,NODF,93.9185884768574
37,weighted nestedness,0.927776945007502
37,weighted NODF,82.2082288671906
37,interaction strength asymmetry,0.0103456771586961
37,specialisation asymmetry,-0.0330148948483696
37,linkage density,113.562027032998
37,weighted connectance,0.254053751751674
37,Fisher alpha,3535.74474980482
37,Shannon diversity,7.68195677893155
37,interaction evenness,0.738515024461163
37,Alatalo interaction evenness,0.341826868021478
37,H2,0.00160382358478875
37,number.of.species.HL,354
37,number.of.species.LL,93
37,mean.number.of.shared.partners.HL,53.2067988668545
37,mean.number.of.shared.partners.LL,218.250116877045
37,cluster.coefficient.HL,0.927322363788605
37,cluster.coefficient.LL,0.957965864756448
37,weighted.cluster.coefficient.HL,NA
37,weighted.cluster.coefficient.LL,NA
37,niche.overlap.HL,0.967685679062038
37,niche.overlap.LL,0.853691123049685
37,togetherness.HL,0.151102023821902
37,togetherness.LL,0.329526753946802
37,C.score.HL,0.123710162887702
37,C.score.LL,0.0330913516511556
37,V.ratio.HL,47.1709276562331
37,V.ratio.LL,110.849238509345
37,discrepancy.HL,1357
37,discrepancy.LL,1363
37,extinction.slope.HL,443.04258577894
37,extinction.slope.LL,107.613069885917
37,robustness.HL,0.99445533285206
37,robustness.LL,0.966334400971129
37,functional.complementarity.HL,74842.8398929002
37,functional.complementarity.LL,289860.773436756
37,partner.diversity.HL,2.29697345916647
37,partner.diversity.LL,5.38047899556283
37,generality.HL,9.9463502084131
37,vulnerability.LL,217.177703857583
38,connectance,0.731942166332544
38,web asymmetry,0.583892617449664
38,links per species,53.9082774049217
38,number of compartments,1
38,compartment diversity,NA
38,cluster coefficient,0.89247311827957
38,modularity Q,0.00513829853556419
38,nestedness,4.5521289445793
38,NODF,94.4071815008682
38,weighted nestedness,0.931029209468706
38,weighted NODF,82.8710354619054
38,interaction strength asymmetry,0.010354745412443
38,specialisation asymmetry,-0.0327246666195312
38,linkage density,113.565836207472
38,weighted connectance,0.254062273394792
38,Fisher alpha,3532.30979121806
38,Shannon diversity,7.68197791629755
38,interaction evenness,0.738517056529661
38,Alatalo interaction evenness,0.341927966612447
38,H2,0.00159456755894377
38,number.of.species.HL,354
38,number.of.species.LL,93
38,mean.number.of.shared.partners.HL,53.1371616971544
38,mean.number.of.shared.partners.LL,218.283309957924
38,cluster.coefficient.HL,0.928774819561681
38,cluster.coefficient.LL,0.960914463668884
38,weighted.cluster.coefficient.HL,NA
38,weighted.cluster.coefficient.LL,NA
38,niche.overlap.HL,0.971164923062691
38,niche.overlap.LL,0.855522935009404
38,togetherness.HL,0.150642827797079
38,togetherness.LL,0.332499767425392
38,C.score.HL,0.114323645625215
38,C.score.LL,0.030283018907847
38,V.ratio.HL,47.6962336190428
38,V.ratio.LL,111.961711118491
38,discrepancy.HL,1314
38,discrepancy.LL,1325
38,extinction.slope.HL,433.723656249364
38,extinction.slope.LL,103.735627050436
38,robustness.HL,0.994402585284679
38,robustness.LL,0.967171014465501
38,functional.complementarity.HL,74831.6910850939
38,functional.complementarity.LL,289794.026948572
38,partner.diversity.HL,2.29699459653247
38,partner.diversity.LL,5.38050013292883
38,generality.HL,9.94666404248235
38,vulnerability.LL,217.185008372462
39,connectance,0.730453799890651
39,web asymmetry,0.583892617449664
39,links per species,53.7986577181208
39,number of compartments,1
39,compartment diversity,NA
39,cluster coefficient,0.89247311827957
39,modularity Q,0.00498830055759555
39,nestedness,4.8655803741298
39,NODF,93.9596790688542
39,weighted nestedness,0.930978185073773
39,weighted NODF,82.2187295353027
39,interaction strength asymmetry,0.0104399469572766
39,specialisation asymmetry,-0.0297098090250261
39,linkage density,113.564158194124
39,weighted connectance,0.254058519449942
39,Fisher alpha,3523.89656189922
39,Shannon diversity,7.68195249726648
39,interaction evenness,0.738514612837657
39,Alatalo interaction evenness,0.342022346786339
39,H2,0.00160569846609376
39,number.of.species.HL,354
39,number.of.species.LL,93
39,mean.number.of.shared.partners.HL,52.9411341047685
39,mean.number.of.shared.partners.LL,217.721832632071
39,cluster.coefficient.HL,0.927192246533812
39,cluster.coefficient.LL,0.957740664164175
39,weighted.cluster.coefficient.HL,NA
39,weighted.cluster.coefficient.LL,NA
39,niche.overlap.HL,0.969031804081551
39,niche.overlap.LL,0.850668200337212
39,togetherness.HL,0.150977767731677
39,togetherness.LL,0.335272946760264
39,C.score.HL,0.11912163807627
39,C.score.LL,0.0295252769278092
39,V.ratio.HL,47.8551913880961
39,V.ratio.LL,112.085512088515
39,discrepancy.HL,1339
39,discrepancy.LL,1344
39,extinction.slope.HL,471.132220160296
39,extinction.slope.LL,100.970209226904
39,robustness.HL,0.994570129045161
39,robustness.LL,0.96527485433822
39,functional.complementarity.HL,73818.6609901971
39,functional.complementarity.LL,289256.546196927
39,partner.diversity.HL,2.29696917750139
39,partner.diversity.LL,5.38047471389775
39,generality.HL,9.94649918344901
39,vulnerability.LL,217.181817204799
40,connectance,0.731304295000304
40,web asymmetry,0.583892617449664
40,links per species,53.8612975391499
40,number of compartments,1
40,compartment diversity,NA
40,cluster coefficient,0.89247311827957
40,modularity Q,0.00492756597480678
40,nestedness,5.47740460732496
40,NODF,94.0100761243225
40,weighted nestedness,0.929794793222147
40,weighted NODF,82.1528489920565
40,interaction strength asymmetry,0.0104986607466171
40,specialisation asymmetry,-0.0252099914818792
40,linkage density,113.560704309082
40,weighted connectance,0.254050792637768
40,Fisher alpha,3528.70370063975
40,Shannon diversity,7.68193389115322
40,interaction evenness,0.738512824114473
40,Alatalo interaction evenness,0.341887495309082
40,H2,0.00161384582309165
40,number.of.species.HL,354
40,number.of.species.LL,93
40,mean.number.of.shared.partners.HL,52.9998079416158
40,mean.number.of.shared.partners.LL,217.896914446003
40,cluster.coefficient.HL,0.926845618072153
40,cluster.coefficient.LL,0.957496537282997
40,weighted.cluster.coefficient.HL,NA
40,weighted.cluster.coefficient.LL,NA
40,niche.overlap.HL,0.97800555941158
40,niche.overlap.LL,0.85155772277042
40,togetherness.HL,0.14948391119411
40,togetherness.LL,0.332794773461537
40,C.score.HL,0.130804511969106
40,C.score.LL,0.0324609361516746
40,V.ratio.HL,47.35974317995
40,V.ratio.LL,109.85027918304
40,discrepancy.HL,1368
40,discrepancy.LL,1391
40,extinction.slope.HL,415.308449968934
40,extinction.slope.LL,94.0985840190671
40,robustness.HL,0.99437409806
40,robustness.LL,0.963247477258581
40,functional.complementarity.HL,73730.9841970973
40,functional.complementarity.LL,289660.056964502
40,partner.diversity.HL,2.29695057138816
40,partner.diversity.LL,5.38045610778451
40,generality.HL,9.9459364996043
40,vulnerability.LL,217.17547211856
41,connectance,0.730332300589272
41,web asymmetry,0.583892617449664
41,links per species,53.7897091722595
41,number of compartments,1
41,compartment diversity,NA
41,cluster coefficient,0.89247311827957
41,modularity Q,0.00498191374159852
41,nestedness,5.10582256373015
41,NODF,94.0778303573895
41,weighted nestedness,0.928532142530767
41,weighted NODF,82.603281866746
41,interaction strength asymmetry,0.0104304997936982
41,specialisation asymmetry,-0.0311453431942547
41,linkage density,113.559584893016
41,weighted connectance,0.254048288351266
41,Fisher alpha,3523.20991944992
41,Shannon diversity,7.6819279148448
41,interaction evenness,0.738512249574198
41,Alatalo interaction evenness,0.341946640937225
41,H2,0.00161646276503813
41,number.of.species.HL,354
41,number.of.species.LL,93
41,mean.number.of.shared.partners.HL,52.9097485635649
41,mean.number.of.shared.partners.LL,217.562412342216
41,cluster.coefficient.HL,0.927489679223476
41,cluster.coefficient.LL,0.957048939928483
41,weighted.cluster.coefficient.HL,NA
41,weighted.cluster.coefficient.LL,NA
41,niche.overlap.HL,0.968742693380541
41,niche.overlap.LL,0.850864565560857
41,togetherness.HL,0.150886439320292
41,togetherness.LL,0.33430238285875
41,C.score.HL,0.122711129248929
41,C.score.LL,0.0322675366655981
41,V.ratio.HL,47.6355436330914
41,V.ratio.LL,111.274330830842
41,discrepancy.HL,1313
41,discrepancy.LL,1335
41,extinction.slope.HL,473.813481594093
41,extinction.slope.LL,92.058129352715
41,robustness.HL,0.99454983937496
41,robustness.LL,0.964949906070368
41,functional.complementarity.HL,73433.5016107985
41,functional.complementarity.LL,289785.190440439
41,partner.diversity.HL,2.29694459507975
41,partner.diversity.LL,5.38045013147611
41,generality.HL,9.94609487956065
41,vulnerability.LL,217.173074906471
42,connectance,0.730271550938582
42,web asymmetry,0.583892617449664
42,links per species,53.7852348993289
42,number of compartments,1
42,compartment diversity,NA
42,cluster coefficient,0.89247311827957
42,modularity Q,0.00495920918910173
42,nestedness,5.32955969772262
42,NODF,94.09456036554
42,weighted nestedness,0.929009570783984
42,weighted NODF,82.8105892270509
42,interaction strength asymmetry,0.0104606243650183
42,specialisation asymmetry,-0.0278715522146116
42,linkage density,113.563449102177
42,weighted connectance,0.254056933114489
42,Fisher alpha,3522.86660682038
42,Shannon diversity,7.68195368202918
42,interaction evenness,0.738514726736378
42,Alatalo interaction evenness,0.342118478831292
42,H2,0.00160517967506312
42,number.of.species.HL,354
42,number.of.species.LL,93
42,mean.number.of.shared.partners.HL,52.9620844736814
42,mean.number.of.shared.partners.LL,217.132772323516
42,cluster.coefficient.HL,0.925956434794525
42,cluster.coefficient.LL,0.955705651480595
42,weighted.cluster.coefficient.HL,NA
42,weighted.cluster.coefficient.LL,NA
42,niche.overlap.HL,0.97418071482608
42,niche.overlap.LL,0.849749372068996
42,togetherness.HL,0.153671367344516
42,togetherness.LL,0.330307199023923
42,C.score.HL,0.123799486105848
42,C.score.LL,0.0332476945995498
42,V.ratio.HL,47.1749405162643
42,V.ratio.LL,112.165766671562
42,discrepancy.HL,1371
42,discrepancy.LL,1373
42,extinction.slope.HL,406.940836565203
42,extinction.slope.LL,96.0755262238567
42,robustness.HL,0.994301628590175
42,robustness.LL,0.965340328200868
42,functional.complementarity.HL,73741.6705967812
42,functional.complementarity.LL,289247.885863081
42,partner.diversity.HL,2.29697036226414
42,partner.diversity.LL,5.38047589866049
42,generality.HL,9.94617238652298
42,vulnerability.LL,217.180725817831
43,connectance,0.731608043253751
43,web asymmetry,0.583892617449664
43,links per species,53.8836689038031
43,number of compartments,1
43,compartment diversity,NA
43,cluster coefficient,0.89247311827957
43,modularity Q,0.00492571535769501
43,nestedness,5.27462252652518
43,NODF,93.928947884936
43,weighted nestedness,0.924482827921699
43,weighted NODF,82.1266154116845
43,interaction strength asymmetry,0.0103670201235777
43,specialisation asymmetry,-0.0274728943089828
43,linkage density,113.56217154303
43,weighted connectance,0.254054075040336
43,Fisher alpha,3530.42080791888
43,Shannon diversity,7.68194223802004
43,interaction evenness,0.738513626551499
43,Alatalo interaction evenness,0.341977643010948
43,H2,0.00161019084674903
43,number.of.species.HL,354
43,number.of.species.LL,93
43,mean.number.of.shared.partners.HL,53.120148525152
43,mean.number.of.shared.partners.LL,217.472650771389
43,cluster.coefficient.HL,0.926340982022325
43,cluster.coefficient.LL,0.956183523918315
43,weighted.cluster.coefficient.HL,NA
43,weighted.cluster.coefficient.LL,NA
43,niche.overlap.HL,0.972584468105636
43,niche.overlap.LL,0.849722872869266
43,togetherness.HL,0.153231655503755
43,togetherness.LL,0.326701646246011
43,C.score.HL,0.125723848911237
43,C.score.LL,0.0359795442960813
43,V.ratio.HL,46.7063900817333
43,V.ratio.LL,111.027099004549
43,discrepancy.HL,1407
43,discrepancy.LL,1434
43,extinction.slope.HL,471.09247079697
43,extinction.slope.LL,111.570738308739
43,robustness.HL,0.994564322051515
43,robustness.LL,0.967445218987214
43,functional.complementarity.HL,73460.9606139717
43,functional.complementarity.LL,289675.84819033
43,partner.diversity.HL,2.29695891825498
43,partner.diversity.LL,5.38046445465134
43,generality.HL,9.94645834638771
43,vulnerability.LL,217.177884739673
44,connectance,0.731911791507199
44,web asymmetry,0.583892617449664
44,links per species,53.9060402684564
44,number of compartments,1
44,compartment diversity,NA
44,cluster coefficient,0.89247311827957
44,modularity Q,0.00512790825538848
44,nestedness,5.15201154044548
44,NODF,93.8841790593136
44,weighted nestedness,0.928829832494639
44,weighted NODF,82.1363353564734
44,interaction strength asymmetry,0.0104230641790111
44,specialisation asymmetry,-0.0286611459988355
44,linkage density,113.563253218863
44,weighted connectance,0.254056494896785
44,Fisher alpha,3532.13805830922
44,Shannon diversity,7.68195326515548
44,interaction evenness,0.738514686659676
44,Alatalo interaction evenness,0.34201019265663
44,H2,0.00160536194959472
44,number.of.species.HL,354
44,number.of.species.LL,93
44,mean.number.of.shared.partners.HL,53.0942846625362
44,mean.number.of.shared.partners.LL,218.224403927069
44,cluster.coefficient.HL,0.927003662187727
44,cluster.coefficient.LL,0.959180127297199
44,weighted.cluster.coefficient.HL,NA
44,weighted.cluster.coefficient.LL,NA
44,niche.overlap.HL,0.973656796314468
44,niche.overlap.LL,0.850925509644221
44,togetherness.HL,0.149772642816811
44,togetherness.LL,0.332670613435655
44,C.score.HL,0.122191098940481
44,C.score.LL,0.0329560945563284
44,V.ratio.HL,47.4988669887554
44,V.ratio.LL,110.542447326882
44,discrepancy.HL,1400
44,discrepancy.LL,1388
44,extinction.slope.HL,421.052644211724
44,extinction.slope.LL,107.629725143544
44,robustness.HL,0.994337384985726
44,robustness.LL,0.964187160363834
44,functional.complementarity.HL,75924.4007996449
44,functional.complementarity.LL,289743.906570135
44,partner.diversity.HL,2.2969699453904
44,partner.diversity.LL,5.38047548178676
44,generality.HL,9.94639517807768
44,vulnerability.LL,217.180111259648
45,connectance,0.73179029220582
45,web asymmetry,0.583892617449664
45,links per species,53.8970917225951
45,number of compartments,1
45,compartment diversity,NA
45,cluster coefficient,0.89247311827957
45,modularity Q,0.00484517390177787
45,nestedness,4.83271968284207
45,NODF,94.2722545757059
45,weighted nestedness,0.931632576712097
45,weighted NODF,82.7116307126691
45,interaction strength asymmetry,0.0104396517687229
45,specialisation asymmetry,-0.0229185646363621
45,linkage density,113.570440378094
45,weighted connectance,0.254072573552782
45,Fisher alpha,3531.45114098191
45,Shannon diversity,7.68202049455899
45,interaction evenness,0.738521149846857
45,Alatalo interaction evenness,0.341910745970173
45,H2,0.00157592340187526
45,number.of.species.HL,354
45,number.of.species.LL,93
45,mean.number.of.shared.partners.HL,53.1319921256055
45,mean.number.of.shared.partners.LL,218.006311360449
45,cluster.coefficient.HL,0.927779856242417
45,cluster.coefficient.LL,0.958859232701291
45,weighted.cluster.coefficient.HL,NA
45,weighted.cluster.coefficient.LL,NA
45,niche.overlap.HL,0.976347196834611
45,niche.overlap.LL,0.853824827228348
45,togetherness.HL,0.151562167405829
45,togetherness.LL,0.330525992465016
45,C.score.HL,0.123280423042326
45,C.score.LL,0.0302145445766429
45,V.ratio.HL,47.4032394707549
45,V.ratio.LL,111.86648139817
45,discrepancy.HL,1347
45,discrepancy.LL,1364
45,extinction.slope.HL,395.071276475103
45,extinction.slope.LL,92.0601337630306
45,robustness.HL,0.994229501149193
45,robustness.LL,0.964909107358658
45,functional.complementarity.HL,73778.2992031513
45,functional.complementarity.LL,289671.711072347
45,partner.diversity.HL,2.29703717479394
45,partner.diversity.LL,5.3805427111903
45,generality.HL,9.94671367767066
45,vulnerability.LL,217.194167078517
46,connectance,0.729633679606342
46,web asymmetry,0.583892617449664
46,links per species,53.738255033557
46,number of compartments,1
46,compartment diversity,NA
46,cluster coefficient,0.89247311827957
46,modularity Q,0.00496404150864125
46,nestedness,5.12890650502165
46,NODF,93.9966558247061
46,weighted nestedness,0.929784993701167
46,weighted NODF,82.4918124850894
46,interaction strength asymmetry,0.0104668687214755
46,specialisation asymmetry,-0.026785957823372
46,linkage density,113.555231215718
46,weighted connectance,0.254038548581025
46,Fisher alpha,3519.26217023754
46,Shannon diversity,7.68187393235358
46,interaction evenness,0.738507059896363
46,Alatalo interaction evenness,0.342059563280064
46,H2,0.00164010067498503
46,number.of.species.HL,354
46,number.of.species.LL,93
46,mean.number.of.shared.partners.HL,52.8435364350773
46,mean.number.of.shared.partners.LL,217.01028517999
46,cluster.coefficient.HL,0.92676090438067
46,cluster.coefficient.LL,0.957475806911794
46,weighted.cluster.coefficient.HL,NA
46,weighted.cluster.coefficient.LL,NA
46,niche.overlap.HL,0.973386928953922
46,niche.overlap.LL,0.849799588484156
46,togetherness.HL,0.152387158258553
46,togetherness.LL,0.332337604626202
46,C.score.HL,0.120845862629802
46,C.score.LL,0.0331537763575818
46,V.ratio.HL,47.3251315713022
46,V.ratio.LL,111.397976171601
46,discrepancy.HL,1371
46,discrepancy.LL,1380
46,extinction.slope.HL,376.391338354342
46,extinction.slope.LL,98.4415962623574
46,robustness.HL,0.994091799515749
46,robustness.LL,0.966079945551095
46,functional.complementarity.HL,73195.1054744032
46,functional.complementarity.LL,289786.777117984
46,partner.diversity.HL,2.29689061258853
46,partner.diversity.LL,5.38039614898489
46,generality.HL,9.94553399447832
46,vulnerability.LL,217.164928436958
47,connectance,0.733430532774437
47,web asymmetry,0.583892617449664
47,links per species,54.0178970917226
47,number of compartments,1
47,compartment diversity,NA
47,cluster coefficient,0.89247311827957
47,modularity Q,0.00525826472765103
47,nestedness,5.19711077067596
47,NODF,94.1069497072316
47,weighted nestedness,0.926530147366685
47,weighted NODF,82.1080724843949
47,interaction strength asymmetry,0.0103928826485206
47,specialisation asymmetry,-0.0311882104075034
47,linkage density,113.555905650173
47,weighted connectance,0.254040057382937
47,Fisher alpha,3540.72645574096
47,Shannon diversity,7.68189877210152
47,interaction evenness,0.738509447898221
47,Alatalo interaction evenness,0.342008291049179
47,H2,0.00162922369646162
47,number.of.species.HL,354
47,number.of.species.LL,93
47,mean.number.of.shared.partners.HL,53.2890798802835
47,mean.number.of.shared.partners.LL,218.934315100514
47,cluster.coefficient.HL,0.92791394502224
47,cluster.coefficient.LL,0.956924528040338
47,weighted.cluster.coefficient.HL,NA
47,weighted.cluster.coefficient.LL,NA
47,niche.overlap.HL,0.972676852435477
47,niche.overlap.LL,0.851325198154257
47,togetherness.HL,0.149219697663205
47,togetherness.LL,0.331715140814064
47,C.score.HL,0.122595329269633
47,C.score.LL,0.0337221883944612
47,V.ratio.HL,47.5383742359587
47,V.ratio.LL,110.597857737702
47,discrepancy.HL,1387
47,discrepancy.LL,1387
47,extinction.slope.HL,464.558224396923
47,extinction.slope.LL,96.0577444278776
47,robustness.HL,0.994495084106174
47,robustness.LL,0.966873508882329
47,functional.complementarity.HL,73951.900708404
47,functional.complementarity.LL,289773.446968415
47,partner.diversity.HL,2.29691545233642
47,partner.diversity.LL,5.38042098873277
47,generality.HL,9.94614915515528
47,vulnerability.LL,217.16566214519
48,connectance,0.730605674017374
48,web asymmetry,0.583892617449664
48,links per species,53.8098434004474
48,number of compartments,1
48,compartment diversity,NA
48,cluster coefficient,0.89247311827957
48,modularity Q,0.00483949347244154
48,nestedness,5.04348343007442
48,NODF,93.957215019375
48,weighted nestedness,0.928468059319469
48,weighted NODF,82.0111608306125
48,interaction strength asymmetry,0.0104436790576983
48,specialisation asymmetry,-0.0275096636036457
48,linkage density,113.558361019118
48,weighted connectance,0.254045550378341
48,Fisher alpha,3524.75489718971
48,Shannon diversity,7.68190996168739
48,interaction evenness,0.738510523623784
48,Alatalo interaction evenness,0.341870263966561
48,H2,0.00162432393316598
