year,site,plant,transect,week_num,flower_count
2013,shady_point,erigeron_flagellaris,3,15,0
2013,shady_point,erigeron_flagellaris,4,15,0
2013,twin_meadows,erigeron_flagellaris,1,15,0
2013,twin_meadows,erigeron_flagellaris,2,15,0
2013,twin_meadows,erigeron_flagellaris,3,15,0
2013,twin_meadows,erigeron_flagellaris,4,15,0
2013,shady_point,erigeron_speciosus,1,15,0
2013,shady_point,erigeron_speciosus,2,15,0
2013,shady_point,erigeron_speciosus,3,15,0
2013,shady_point,erigeron_speciosus,4,15,0
2013,twin_meadows,erigeron_speciosus,1,15,0
2013,twin_meadows,erigeron_speciosus,2,15,0
2013,twin_meadows,erigeron_speciosus,3,15,0
2013,twin_meadows,erigeron_speciosus,4,15,0
2013,shady_point,eriogonum_subalpinum,1,15,0
2013,shady_point,eriogonum_subalpinum,2,15,0
2013,shady_point,eriogonum_subalpinum,3,15,0
2013,shady_point,eriogonum_subalpinum,4,15,0
2013,twin_meadows,eriogonum_subalpinum,1,15,0
2013,twin_meadows,eriogonum_subalpinum,2,15,0
2013,twin_meadows,eriogonum_subalpinum,3,15,0
2013,twin_meadows,eriogonum_subalpinum,4,15,0
2013,shady_point,eriogonum_umbellatum,1,15,0
2013,shady_point,eriogonum_umbellatum,2,15,0
2013,shady_point,eriogonum_umbellatum,3,15,0
2013,shady_point,eriogonum_umbellatum,4,15,0
2013,twin_meadows,eriogonum_umbellatum,1,15,0
2013,twin_meadows,eriogonum_umbellatum,2,15,0
2013,twin_meadows,eriogonum_umbellatum,3,15,0
2013,twin_meadows,eriogonum_umbellatum,4,15,0
2013,twin_meadows,erythronium_grandiflorum,1,15,0
2013,twin_meadows,erythronium_grandiflorum,2,15,0
2013,twin_meadows,erythronium_grandiflorum,3,15,0
2013,twin_meadows,erythronium_grandiflorum,4,15,0
2013,shady_point,galium_boreale,1,15,0
2013,shady_point,galium_boreale,2,15,0
2013,shady_point,galium_boreale,3,15,0
2013,shady_point,galium_boreale,4,15,0
2013,twin_meadows,galium_boreale,1,15,0
2013,twin_meadows,galium_boreale,2,15,0
2013,twin_meadows,galium_boreale,3,15,0
2013,twin_meadows,galium_boreale,4,15,0
2013,shady_point,helianthella_quinquenervis,1,15,0
2013,shady_point,helianthella_quinquenervis,2,15,0
2013,shady_point,helianthella_quinquenervis,3,15,0
2013,shady_point,helianthella_quinquenervis,4,15,0
2013,twin_meadows,helianthella_quinquenervis,1,15,0
2013,twin_meadows,helianthella_quinquenervis,2,15,0
2013,twin_meadows,helianthella_quinquenervis,3,15,0
2013,twin_meadows,helianthella_quinquenervis,4,15,0
2013,shady_point,heliomeris_multiflora,1,15,0
2013,shady_point,heliomeris_multiflora,2,15,0
2013,shady_point,heliomeris_multiflora,3,15,0
2013,shady_point,heliomeris_multiflora,4,15,0
2013,twin_meadows,heliomeris_multiflora,1,15,0
2013,twin_meadows,heliomeris_multiflora,2,15,0
2013,twin_meadows,heliomeris_multiflora,3,15,0
2013,twin_meadows,heliomeris_multiflora,4,15,0
2013,shady_point,heterotheca_villosa,1,15,0
2013,shady_point,heterotheca_villosa,2,15,0
2013,shady_point,heterotheca_villosa,3,15,0
2013,shady_point,heterotheca_villosa,4,15,0
2013,twin_meadows,heterotheca_villosa,1,15,0
2013,twin_meadows,heterotheca_villosa,2,15,0
2013,twin_meadows,heterotheca_villosa,3,15,0
2013,twin_meadows,heterotheca_villosa,4,15,0
2013,shady_point,hydrophyllum_capitatum,1,15,0
2013,shady_point,hydrophyllum_capitatum,2,15,0
2013,shady_point,hydrophyllum_capitatum,3,15,0
2013,shady_point,hydrophyllum_capitatum,4,15,0
2013,twin_meadows,hydrophyllum_capitatum,1,15,0
2013,twin_meadows,hydrophyllum_capitatum,2,15,0
2013,twin_meadows,hydrophyllum_capitatum,3,15,0
2013,twin_meadows,hydrophyllum_capitatum,4,15,0
2013,shady_point,ipomopsis_aggregata,1,15,0
2013,shady_point,ipomopsis_aggregata,2,15,0
2013,shady_point,ipomopsis_aggregata,3,15,0
2013,shady_point,ipomopsis_aggregata,4,15,0
2013,shady_point,lathyrus_leucanthus,1,15,0
2013,shady_point,lathyrus_leucanthus,2,15,0
2013,shady_point,lathyrus_leucanthus,3,15,0
2013,shady_point,lathyrus_leucanthus,4,15,0
2013,twin_meadows,lathyrus_leucanthus,1,15,0
2013,twin_meadows,lathyrus_leucanthus,2,15,0
2013,twin_meadows,lathyrus_leucanthus,3,15,0
2013,twin_meadows,lathyrus_leucanthus,4,15,0
2013,twin_meadows,ligusticum_porteri,1,15,0
2013,twin_meadows,ligusticum_porteri,2,15,0
2013,twin_meadows,ligusticum_porteri,2,15,0
2013,twin_meadows,ligusticum_porteri,4,15,0
2013,twin_meadows,lomatium_dissectum,1,15,0
2013,twin_meadows,lomatium_dissectum,2,15,0
2013,twin_meadows,lomatium_dissectum,3,15,0
2013,twin_meadows,lomatium_dissectum,4,15,0
2013,shady_point,mahonia_repens,1,15,0
2013,shady_point,mahonia_repens,2,15,0
2013,shady_point,mahonia_repens,3,15,0
2013,shady_point,mahonia_repens,4,15,0
2013,twin_meadows,mahonia_repens,1,15,0
2013,twin_meadows,mahonia_repens,2,15,0
2013,twin_meadows,mahonia_repens,3,15,0
2013,twin_meadows,mahonia_repens,4,15,0
2013,shady_point,mertensia_fusiformis,1,15,0
2013,shady_point,mertensia_fusiformis,2,15,0
2013,shady_point,mertensia_fusiformis,3,15,0
2013,shady_point,mertensia_fusiformis,4,15,0
2013,twin_meadows,mertensia_fusiformis,1,15,0
2013,twin_meadows,mertensia_fusiformis,2,15,0
2013,twin_meadows,mertensia_fusiformis,3,15,0
2013,twin_meadows,mertensia_fusiformis,4,15,0
2013,shady_point,potentilla_hippiana,1,15,0
2013,shady_point,potentilla_hippiana,2,15,0
2013,shady_point,potentilla_hippiana,3,15,0
2013,shady_point,potentilla_hippiana,4,15,0
2013,twin_meadows,potentilla_hippiana,1,15,0
2013,twin_meadows,potentilla_hippiana,2,15,0
2013,twin_meadows,potentilla_hippiana,3,15,0
2013,twin_meadows,potentilla_hippiana,4,15,0
2013,shady_point,pseudocymopterus_montanus,1,15,0
2013,shady_point,pseudocymopterus_montanus,2,15,0
2013,shady_point,pseudocymopterus_montanus,3,15,0
2013,shady_point,pseudocymopterus_montanus,4,15,0
2013,twin_meadows,ranunculus_inamoenus ,1,15,0
2013,twin_meadows,ranunculus_inamoenus ,2,15,0
2013,twin_meadows,ranunculus_inamoenus ,3,15,0
2013,twin_meadows,ranunculus_inamoenus ,4,15,0
2013,twin_meadows,rosa_woodsii,1,15,0
2013,twin_meadows,rosa_woodsii,2,15,0
2013,twin_meadows,rosa_woodsii,3,15,0
2013,twin_meadows,rosa_woodsii,4,15,0
2013,shady_point,sedum_lanceolatum,1,15,0
2013,shady_point,sedum_lanceolatum,2,15,0
2013,shady_point,sedum_lanceolatum,3,15,0
2013,shady_point,sedum_lanceolatum,4,15,0
2013,twin_meadows,sedum_lanceolatum,1,15,0
2013,twin_meadows,sedum_lanceolatum,2,15,0
2013,twin_meadows,sedum_lanceolatum,3,15,0
2013,twin_meadows,sedum_lanceolatum,4,15,0
2013,shady_point,senecio_integerrimus,1,15,0
2013,shady_point,senecio_integerrimus,2,15,0
2013,shady_point,senecio_integerrimus,3,15,0
2013,shady_point,senecio_integerrimus,4,15,0
2013,twin_meadows,senecio_integerrimus,1,15,0
2013,twin_meadows,senecio_integerrimus,2,15,0
2013,twin_meadows,senecio_integerrimus,3,15,0
2013,twin_meadows,senecio_integerrimus,4,15,0
2013,shady_point,senecio_serra,1,15,0
2013,shady_point,senecio_serra,2,15,0
2013,shady_point,senecio_serra,3,15,0
2013,shady_point,senecio_serra,4,15,0
2013,twin_meadows,senecio_TALL,1,15,0
2013,twin_meadows,senecio_TALL,2,15,0
2013,twin_meadows,senecio_TALL,3,15,0
2013,twin_meadows,senecio_TALL,4,15,0
2013,shady_point,taraxacum_officinale,1,15,0
2013,shady_point,taraxacum_officinale,2,15,0
2013,shady_point,taraxacum_officinale,3,15,0
2013,shady_point,taraxacum_officinale,4,15,0
2013,twin_meadows,taraxacum_officinale,1,15,0
2013,twin_meadows,taraxacum_officinale,2,15,0
2013,twin_meadows,taraxacum_officinale,3,15,0
2013,twin_meadows,taraxacum_officinale,4,15,0
2013,shady_point,vicia_americana,1,15,0
2013,shady_point,vicia_americana,2,15,0
2013,shady_point,vicia_americana,3,15,0
2013,shady_point,vicia_americana,4,15,0
2013,twin_meadows,vicia_americana,1,15,0
2013,twin_meadows,vicia_americana,2,15,0
2013,twin_meadows,vicia_americana,3,15,0
2013,twin_meadows,vicia_americana,4,15,0
2013,shady_point,viola_adunca,1,15,0
2013,shady_point,viola_adunca,2,15,0
2013,shady_point,viola_adunca,3,15,0
2013,shady_point,viola_adunca,4,15,0
2013,shady_point,viola_praemorsa,1,15,0
2013,shady_point,viola_praemorsa,2,15,0
2013,shady_point,viola_praemorsa,3,15,0
2013,shady_point,viola_praemorsa,4,15,0
2013,twin_meadows,viola_praemorsa,1,15,0
2013,twin_meadows,viola_praemorsa,2,15,0
2013,twin_meadows,viola_praemorsa,3,15,0
2013,twin_meadows,viola_praemorsa,4,15,0
2013,shady_point,agoceris_aurantiaca,1,16,0
2013,shady_point,agoceris_aurantiaca,2,16,0
2013,shady_point,agoceris_aurantiaca,3,16,0
2013,shady_point,agoceris_aurantiaca,4,16,0
2013,shady_point,agoceris_glauca,1,16,0
2013,shady_point,agoceris_glauca,2,16,0
2013,shady_point,agoceris_glauca,3,16,0
2013,shady_point,agoceris_glauca,4,16,0
2013,twin_meadows,amelanchier_pumila,1,16,0
2013,twin_meadows,amelanchier_pumila,2,16,0
2013,twin_meadows,amelanchier_pumila,3,16,0
2013,twin_meadows,amelanchier_pumila,4,16,0
2013,shady_point,androsace_septentrionalis,1,16,0
2013,shady_point,androsace_septentrionalis,2,16,0
2013,shady_point,androsace_septentrionalis,3,16,0
2013,shady_point,androsace_septentrionalis,4,16,0
2013,twin_meadows,androsace_septentrionalis,1,16,0
2013,twin_meadows,androsace_septentrionalis,2,16,0
2013,twin_meadows,androsace_septentrionalis,3,16,0
2013,twin_meadows,androsace_septentrionalis,4,16,0
2013,shady_point,antennaria_parvifolia,1,16,0
2013,shady_point,antennaria_parvifolia,2,16,0
2013,shady_point,antennaria_parvifolia,3,16,0
2013,shady_point,antennaria_parvifolia,4,16,0
2013,shady_point,arenaria_congesta,1,16,0
2013,shady_point,arenaria_congesta,2,16,0
2013,shady_point,arenaria_congesta,3,16,0
2013,shady_point,arenaria_congesta,4,16,0
2013,twin_meadows,arenaria_congesta,1,16,0
2013,twin_meadows,arenaria_congesta,2,16,0
2013,twin_meadows,arenaria_congesta,3,16,0
2013,twin_meadows,arenaria_congesta,4,16,0
2013,shady_point,boechera_stricta,1,16,0
2013,shady_point,boechera_stricta,2,16,0
2013,shady_point,boechera_stricta,3,16,0
2013,shady_point,boechera_stricta,4,16,0
2013,twin_meadows,boechera_stricta,1,16,0
2013,twin_meadows,boechera_stricta,2,16,0
2013,twin_meadows,boechera_stricta,3,16,0
2013,twin_meadows,boechera_stricta,4,16,0
2013,shady_point,campanula_rotundifolia,1,16,0
2013,shady_point,campanula_rotundifolia,2,16,0
2013,shady_point,campanula_rotundifolia,3,16,0
2013,shady_point,campanula_rotundifolia,4,16,0
2013,twin_meadows,campanula_rotundifolia,1,16,0
2013,twin_meadows,campanula_rotundifolia,2,16,0
2013,shady_point,claytonia_lanceolata,1,16,0
2013,shady_point,claytonia_lanceolata,2,16,0
2013,shady_point,claytonia_lanceolata,3,16,0
2013,shady_point,claytonia_lanceolata,4,16,0
2013,twin_meadows,claytonia_lanceolata,1,16,0
2013,twin_meadows,claytonia_lanceolata,2,16,0
2013,twin_meadows,claytonia_lanceolata,3,16,0
2013,twin_meadows,claytonia_lanceolata,4,16,0
2013,shady_point,delphinium_nuttallianum,1,16,0
2013,shady_point,delphinium_nuttallianum,2,16,0
2013,shady_point,delphinium_nuttallianum,3,16,0
2013,shady_point,delphinium_nuttallianum,4,16,0
2013,twin_meadows,delphinium_nuttallianum,1,16,0
2013,twin_meadows,delphinium_nuttallianum,2,16,0
2013,twin_meadows,delphinium_nuttallianum,3,16,0
2013,twin_meadows,delphinium_nuttallianum,4,16,0
2013,shady_point,draba_aurea,1,16,0
2013,shady_point,draba_aurea,2,16,0
2013,shady_point,draba_aurea,3,16,0
2013,shady_point,draba_aurea,4,16,0
2013,shady_point,erigeron_flagellaris,1,16,0
2013,shady_point,erigeron_flagellaris,2,16,0
2013,shady_point,erigeron_flagellaris,3,16,0
2013,shady_point,erigeron_flagellaris,4,16,0
2013,twin_meadows,erigeron_flagellaris,1,16,0
2013,twin_meadows,erigeron_flagellaris,2,16,0
2013,twin_meadows,erigeron_flagellaris,3,16,0
2013,twin_meadows,erigeron_flagellaris,4,16,0
2013,shady_point,erigeron_speciosus,1,16,0
2013,shady_point,erigeron_speciosus,2,16,0
2013,shady_point,erigeron_speciosus,3,16,0
2013,shady_point,erigeron_speciosus,4,16,0
2013,twin_meadows,erigeron_speciosus,1,16,0
2013,twin_meadows,erigeron_speciosus,2,16,0
2013,twin_meadows,erigeron_speciosus,3,16,0
2013,twin_meadows,erigeron_speciosus,4,16,0
2013,shady_point,eriogonum_subalpinum,1,16,0
2013,shady_point,eriogonum_subalpinum,2,16,0
2013,shady_point,eriogonum_subalpinum,3,16,0
2013,shady_point,eriogonum_subalpinum,4,16,0
2013,twin_meadows,eriogonum_subalpinum,1,16,0
2013,twin_meadows,eriogonum_subalpinum,2,16,0
2013,twin_meadows,eriogonum_subalpinum,3,16,0
2013,twin_meadows,eriogonum_subalpinum,4,16,0
2013,shady_point,eriogonum_umbellatum,1,16,0
2013,shady_point,eriogonum_umbellatum,2,16,0
2013,shady_point,eriogonum_umbellatum,3,16,0
2013,shady_point,eriogonum_umbellatum,4,16,0
2013,twin_meadows,eriogonum_umbellatum,1,16,0
2013,twin_meadows,eriogonum_umbellatum,2,16,0
2013,twin_meadows,eriogonum_umbellatum,3,16,0
2013,twin_meadows,eriogonum_umbellatum,4,16,0
2013,twin_meadows,erythronium_grandiflorum,1,16,0
2013,twin_meadows,erythronium_grandiflorum,2,16,0
2013,twin_meadows,erythronium_grandiflorum,3,16,0
2013,twin_meadows,erythronium_grandiflorum,4,16,0
2013,shady_point,galium_boreale,1,16,0
2013,shady_point,galium_boreale,2,16,0
2013,shady_point,galium_boreale,3,16,0
2013,shady_point,galium_boreale,4,16,0
2013,twin_meadows,galium_boreale,1,16,0
2013,twin_meadows,galium_boreale,2,16,0
2013,twin_meadows,galium_boreale,3,16,0
2013,twin_meadows,galium_boreale,4,16,0
2013,shady_point,helianthella_quinquenervis,1,16,0
2013,shady_point,helianthella_quinquenervis,2,16,0
2013,shady_point,helianthella_quinquenervis,3,16,0
2013,shady_point,helianthella_quinquenervis,4,16,0
2013,twin_meadows,helianthella_quinquenervis,1,16,0
2013,twin_meadows,helianthella_quinquenervis,2,16,0
2013,twin_meadows,helianthella_quinquenervis,3,16,0
2013,twin_meadows,helianthella_quinquenervis,4,16,0
2013,shady_point,heliomeris_multiflora,1,16,0
2013,shady_point,heliomeris_multiflora,2,16,0
2013,shady_point,heliomeris_multiflora,3,16,0
2013,shady_point,heliomeris_multiflora,4,16,0
2013,twin_meadows,heliomeris_multiflora,1,16,0
2013,twin_meadows,heliomeris_multiflora,2,16,0
2013,twin_meadows,heliomeris_multiflora,3,16,0
2013,twin_meadows,heliomeris_multiflora,4,16,0
2013,shady_point,heterotheca_villosa,1,16,0
2013,shady_point,heterotheca_villosa,2,16,0
2013,shady_point,heterotheca_villosa,3,16,0
2013,shady_point,heterotheca_villosa,4,16,0
2013,twin_meadows,heterotheca_villosa,1,16,0
2013,twin_meadows,heterotheca_villosa,2,16,0
2013,twin_meadows,heterotheca_villosa,3,16,0
2013,twin_meadows,heterotheca_villosa,4,16,0
2013,shady_point,hydrophyllum_capitatum,1,16,0
2013,shady_point,hydrophyllum_capitatum,2,16,0
2013,shady_point,hydrophyllum_capitatum,3,16,0
2013,shady_point,hydrophyllum_capitatum,4,16,0
2013,twin_meadows,hydrophyllum_capitatum,1,16,0
2013,twin_meadows,hydrophyllum_capitatum,2,16,0
2013,twin_meadows,hydrophyllum_capitatum,3,16,0
2013,twin_meadows,hydrophyllum_capitatum,4,16,0
2013,shady_point,ipomopsis_aggregata,1,16,0
2013,shady_point,ipomopsis_aggregata,2,16,0
2013,shady_point,ipomopsis_aggregata,3,16,0
2013,shady_point,ipomopsis_aggregata,4,16,0
2013,shady_point,lathyrus_leucanthus,1,16,0
2013,shady_point,lathyrus_leucanthus,2,16,0
2013,shady_point,lathyrus_leucanthus,3,16,0
2013,shady_point,lathyrus_leucanthus,4,16,0
2013,twin_meadows,lathyrus_leucanthus,1,16,0
2013,twin_meadows,lathyrus_leucanthus,2,16,0
2013,twin_meadows,lathyrus_leucanthus,3,16,0
2013,twin_meadows,lathyrus_leucanthus,4,16,0
2013,twin_meadows,ligusticum_porteri,1,16,0
2013,twin_meadows,ligusticum_porteri,2,16,0
2013,twin_meadows,ligusticum_porteri,2,16,0
2013,twin_meadows,ligusticum_porteri,4,16,0
2013,twin_meadows,lomatium_dissectum,1,16,0
2013,twin_meadows,lomatium_dissectum,2,16,0
2013,twin_meadows,lomatium_dissectum,3,16,0
2013,twin_meadows,lomatium_dissectum,4,16,0
2013,shady_point,mahonia_repens,1,16,0
2013,shady_point,mahonia_repens,2,16,0
2013,shady_point,mahonia_repens,3,16,0
2013,shady_point,mahonia_repens,4,16,0
2013,twin_meadows,mahonia_repens,1,16,0
2013,twin_meadows,mahonia_repens,2,16,0
2013,twin_meadows,mahonia_repens,3,16,0
2013,twin_meadows,mahonia_repens,4,16,0
2013,shady_point,mertensia_fusiformis,1,16,0
2013,shady_point,mertensia_fusiformis,2,16,0
2013,shady_point,mertensia_fusiformis,3,16,0
2013,shady_point,mertensia_fusiformis,4,16,0
2013,twin_meadows,mertensia_fusiformis,1,16,0
2013,twin_meadows,mertensia_fusiformis,2,16,0
2013,twin_meadows,mertensia_fusiformis,3,16,0
2013,twin_meadows,mertensia_fusiformis,4,16,0
2013,shady_point,potentilla_hippiana,1,16,0
2013,shady_point,potentilla_hippiana,2,16,0
2013,shady_point,potentilla_hippiana,3,16,0
2013,shady_point,potentilla_hippiana,4,16,0
2013,twin_meadows,potentilla_hippiana,1,16,0
2013,twin_meadows,potentilla_hippiana,2,16,0
2013,twin_meadows,potentilla_hippiana,3,16,0
2013,twin_meadows,potentilla_hippiana,4,16,0
2013,shady_point,pseudocymopterus_montanus,1,16,0
2013,shady_point,pseudocymopterus_montanus,2,16,0
2013,shady_point,pseudocymopterus_montanus,3,16,0
2013,shady_point,pseudocymopterus_montanus,4,16,0
2013,twin_meadows,ranunculus_inamoenus ,1,16,0
2013,twin_meadows,ranunculus_inamoenus ,2,16,0
2013,twin_meadows,ranunculus_inamoenus ,3,16,0
2013,twin_meadows,ranunculus_inamoenus ,4,16,0
2013,twin_meadows,rosa_woodsii,1,16,0
2013,twin_meadows,rosa_woodsii,2,16,0
2013,twin_meadows,rosa_woodsii,3,16,0
2013,twin_meadows,rosa_woodsii,4,16,0
2013,shady_point,sedum_lanceolatum,1,16,0
2013,shady_point,sedum_lanceolatum,2,16,0
2013,shady_point,sedum_lanceolatum,3,16,0
2013,shady_point,sedum_lanceolatum,4,16,0
2013,twin_meadows,sedum_lanceolatum,1,16,0
2013,twin_meadows,sedum_lanceolatum,2,16,0
2013,twin_meadows,sedum_lanceolatum,3,16,0
2013,twin_meadows,sedum_lanceolatum,4,16,0
2013,shady_point,senecio_integerrimus,1,16,0
2013,shady_point,senecio_integerrimus,2,16,0
2013,shady_point,senecio_integerrimus,3,16,0
2013,shady_point,senecio_integerrimus,4,16,0
2013,twin_meadows,senecio_integerrimus,1,16,0
2013,twin_meadows,senecio_integerrimus,2,16,0
2013,twin_meadows,senecio_integerrimus,3,16,0
2013,twin_meadows,senecio_integerrimus,4,16,0
2013,shady_point,senecio_serra,1,16,0
2013,shady_point,senecio_serra,2,16,0
2013,shady_point,senecio_serra,3,16,0
2013,shady_point,senecio_serra,4,16,0
2013,twin_meadows,senecio_TALL,1,16,0
2013,twin_meadows,senecio_TALL,2,16,0
2013,twin_meadows,senecio_TALL,3,16,0
2013,twin_meadows,senecio_TALL,4,16,0
2013,shady_point,taraxacum_officinale,1,16,0
2013,shady_point,taraxacum_officinale,2,16,0
2013,shady_point,taraxacum_officinale,3,16,0
2013,shady_point,taraxacum_officinale,4,16,0
2013,twin_meadows,taraxacum_officinale,1,16,0
2013,twin_meadows,taraxacum_officinale,2,16,0
2013,twin_meadows,taraxacum_officinale,3,16,0
2013,twin_meadows,taraxacum_officinale,4,16,0
2013,shady_point,vicia_americana,1,16,0
2013,shady_point,vicia_americana,2,16,0
2013,shady_point,vicia_americana,3,16,0
2013,shady_point,vicia_americana,4,16,0
2013,twin_meadows,vicia_americana,1,16,0
2013,twin_meadows,vicia_americana,2,16,0
2013,twin_meadows,vicia_americana,3,16,0
2013,twin_meadows,vicia_americana,4,16,0
2013,shady_point,viola_adunca,1,16,0
2013,shady_point,viola_adunca,2,16,0
2013,shady_point,viola_adunca,3,16,0
2013,shady_point,viola_adunca,4,16,0
2013,shady_point,viola_praemorsa,1,16,0
2013,shady_point,viola_praemorsa,2,16,0
2013,shady_point,viola_praemorsa,3,16,0
2013,shady_point,viola_praemorsa,4,16,0
2013,twin_meadows,viola_praemorsa,1,16,0
2013,twin_meadows,viola_praemorsa,2,16,0
2013,twin_meadows,viola_praemorsa,3,16,0
2013,twin_meadows,viola_praemorsa,4,16,0
2014,shady_point,achillea_millefolium,1,1,0
2014,shady_point,achillea_millefolium,2,1,0
2014,shady_point,achillea_millefolium,3,1,0
2014,shady_point,achillea_millefolium,4,1,0
2014,twin_meadows,achillea_millefolium,1,1,0
2014,twin_meadows,achillea_millefolium,2,1,0
2014,twin_meadows,achillea_millefolium,3,1,0
2014,twin_meadows,achillea_millefolium,4,1,0
2014,twin_meadows,amelanchier_pumila,1,1,0
2014,twin_meadows,amelanchier_pumila,2,1,0
2014,twin_meadows,amelanchier_pumila,3,1,0
2014,twin_meadows,amelanchier_pumila,4,1,0
2014,shady_point,androsace_septentrionalis,1,1,0
2014,shady_point,androsace_septentrionalis,2,1,0
2014,shady_point,androsace_septentrionalis,3,1,0
2014,shady_point,androsace_septentrionalis,4,1,0
2014,twin_meadows,androsace_septentrionalis,1,1,16
2014,twin_meadows,androsace_septentrionalis,2,1,16
2014,twin_meadows,androsace_septentrionalis,3,1,3
2014,twin_meadows,androsace_septentrionalis,4,1,0
2014,shady_point,arenaria_congesta,1,1,0
2014,shady_point,arenaria_congesta,2,1,0
2014,shady_point,arenaria_congesta,3,1,0
2014,shady_point,arenaria_congesta,4,1,0
2014,twin_meadows,arenaria_congesta,1,1,0
2014,twin_meadows,arenaria_congesta,2,1,0
2014,twin_meadows,arenaria_congesta,3,1,0
2014,twin_meadows,arenaria_congesta,4,1,0
2014,shady_point,boechera_stricta,1,1,0
2014,shady_point,boechera_stricta,2,1,0
2014,shady_point,boechera_stricta,3,1,0
2014,shady_point,boechera_stricta,4,1,0
2014,twin_meadows,boechera_stricta,1,1,0
2014,twin_meadows,boechera_stricta,2,1,0
2014,twin_meadows,boechera_stricta,3,1,0
2014,twin_meadows,boechera_stricta,4,1,0
2014,shady_point,campanula_rotundifolia,1,1,0
2014,shady_point,campanula_rotundifolia,2,1,0
2014,shady_point,campanula_rotundifolia,3,1,0
2014,shady_point,campanula_rotundifolia,4,1,0
2014,twin_meadows,campanula_rotundifolia,1,1,0
2014,twin_meadows,campanula_rotundifolia,2,1,0
2014,twin_meadows,campanula_rotundifolia,3,1,0
2014,twin_meadows,campanula_rotundifolia,4,1,0
2014,shady_point,claytonia_lanceolata,1,1,319
2014,shady_point,claytonia_lanceolata,2,1,785
2014,shady_point,claytonia_lanceolata,3,1,600
2014,shady_point,claytonia_lanceolata,4,1,523
2014,twin_meadows,claytonia_lanceolata,1,1,260
2014,twin_meadows,claytonia_lanceolata,2,1,225
2014,twin_meadows,claytonia_lanceolata,3,1,240
2014,twin_meadows,claytonia_lanceolata,4,1,326
2014,shady_point,delphinium_nuttallianum,1,1,21
2014,shady_point,delphinium_nuttallianum,2,1,0
2014,shady_point,delphinium_nuttallianum,3,1,0
2014,shady_point,delphinium_nuttallianum,4,1,0
2014,twin_meadows,delphinium_nuttallianum,1,1,0
2014,twin_meadows,delphinium_nuttallianum,2,1,0
2014,twin_meadows,delphinium_nuttallianum,3,1,0
2014,twin_meadows,delphinium_nuttallianum,4,1,0
2014,shady_point,draba_aurea,1,1,0
2014,shady_point,draba_aurea,2,1,0
2014,shady_point,draba_aurea,3,1,0
2014,shady_point,draba_aurea,4,1,0
2014,shady_point,erigeron_flagellaris,1,1,0
2014,shady_point,erigeron_flagellaris,2,1,0
2014,shady_point,erigeron_flagellaris,3,1,0
2014,shady_point,erigeron_flagellaris,4,1,0
2014,twin_meadows,erigeron_flagellaris,1,1,0
2014,twin_meadows,erigeron_flagellaris,2,1,0
2014,twin_meadows,erigeron_flagellaris,3,1,0
2014,twin_meadows,erigeron_flagellaris,4,1,0
2014,shady_point,erigeron_speciosus,1,1,0
2014,shady_point,erigeron_speciosus,2,1,0
2014,shady_point,erigeron_speciosus,3,1,0
2014,shady_point,erigeron_speciosus,4,1,0
2014,twin_meadows,erigeron_speciosus,1,1,0
2014,twin_meadows,erigeron_speciosus,2,1,0
2014,twin_meadows,erigeron_speciosus,3,1,0
2014,twin_meadows,erigeron_speciosus,4,1,0
2014,shady_point,eriogonum_subalpinum,1,1,0
2014,shady_point,eriogonum_subalpinum,2,1,0
2014,shady_point,eriogonum_subalpinum,3,1,0
2014,shady_point,eriogonum_subalpinum,4,1,0
2014,twin_meadows,eriogonum_subalpinum,1,1,0
2014,twin_meadows,eriogonum_subalpinum,2,1,0
2014,twin_meadows,eriogonum_subalpinum,3,1,0
2014,twin_meadows,eriogonum_subalpinum,4,1,0
2014,shady_point,eriogonum_umbellatum,1,1,0
2014,shady_point,eriogonum_umbellatum,2,1,0
2014,shady_point,eriogonum_umbellatum,3,1,0
2014,shady_point,eriogonum_umbellatum,4,1,0
2014,twin_meadows,eriogonum_umbellatum,1,1,0
2014,twin_meadows,eriogonum_umbellatum,2,1,0
2014,twin_meadows,eriogonum_umbellatum,3,1,0
2014,twin_meadows,eriogonum_umbellatum,4,1,0
2014,twin_meadows,erythronium_grandiflorum,1,1,6
2014,twin_meadows,erythronium_grandiflorum,2,1,4
2014,twin_meadows,erythronium_grandiflorum,3,1,1
2014,twin_meadows,erythronium_grandiflorum,4,1,1
2014,shady_point,galium_boreale,1,1,0
2014,shady_point,galium_boreale,2,1,0
2014,shady_point,galium_boreale,3,1,0
2014,shady_point,galium_boreale,4,1,0
2014,twin_meadows,galium_boreale,1,1,0
2014,twin_meadows,galium_boreale,2,1,0
2014,twin_meadows,galium_boreale,3,1,0
2014,twin_meadows,galium_boreale,4,1,0
2014,shady_point,helianthella_quinquenervis,1,1,0
2014,shady_point,helianthella_quinquenervis,2,1,0
2014,shady_point,helianthella_quinquenervis,3,1,0
2014,shady_point,helianthella_quinquenervis,4,1,0
2014,twin_meadows,helianthella_quinquenervis,1,1,0
2014,twin_meadows,helianthella_quinquenervis,2,1,0
2014,twin_meadows,helianthella_quinquenervis,3,1,0
2014,twin_meadows,helianthella_quinquenervis,4,1,0
2014,shady_point,heliomeris_multiflora,1,1,0
2014,shady_point,heliomeris_multiflora,2,1,0
2014,shady_point,heliomeris_multiflora,3,1,0
2014,shady_point,heliomeris_multiflora,4,1,0
